,Season,Seed_H,Last Seed_H,Max Seed 5Y_H,Avg Seed 5Y_H,Avg Seed 5Y Weighted_H,Seed_L,Last Seed_L,Max Seed 5Y_L,Avg Seed 5Y_L,Avg Seed 5Y Weighted_L,Team_ID_L,Team_ID_H,Outcome,Unnamed: 0,Seed_Matchup_Probability
1325,2005,Z15,14.0,16,15.25,16.12346262229531,Z02,2.0,5,3.2,5.37056315625047,1163,1416,1,1325,0.9428571428571428
1326,2005,Z16b,,16,16.0,16.0,Z01,6.0,8,4.0,1.3847610342186791,1314,1324,1,1326,0.9928571428571428
1327,2005,Z16b,,16,16.0,16.0,Z16a,,16,16.0,16.0,1105,1324,0,1327,0.5
1328,2006,W02,8.0,8,4.0,2.8144817924111525,W04,6.0,11,6.6,8.369616638396018,1261,1400,1,1328,0.5714285714285714
1329,2006,W02,8.0,8,4.0,2.8144817924111525,W10,10.0,10,7.8,2.1949834962848014,1301,1400,0,1329,0.36
1330,2006,W02,8.0,8,4.0,2.8144817924111525,W15,13.0,15,12.6,10.874112653280385,1335,1400,0,1330,0.05714285714285716
1331,2006,W04,6.0,11,6.6,8.369616638396018,W01,1.0,3,1.4,0.8769522068437359,1181,1261,0,1331,0.7301587301587301
1332,2006,W04,6.0,11,6.6,8.369616638396018,W13,14.0,14,13.2,14.123994311010716,1233,1261,0,1332,0.2071428571428572
1333,2006,W06,7.0,12,8.4,10.064836709068711,W02,8.0,8,4.0,2.8144817924111525,1400,1452,1,1333,0.7741935483870968
1334,2006,W06,7.0,12,8.4,10.064836709068711,W11,7.0,11,9.8,8.998106964291097,1356,1452,0,1334,0.37142857142857133
1335,2006,W06,7.0,12,8.4,10.064836709068711,W14,16.0,16,15.0,15.984732882553468,1322,1452,0,1335,0.125
1336,2006,W08,12.0,12,10.2,11.06294367335981,W01,1.0,3,1.4,0.8769522068437359,1181,1203,1,1336,0.8
1337,2006,W09,11.0,15,12.0,13.001892140236643,W08,12.0,12,10.2,11.06294367335981,1203,1423,1,1337,0.4857142857142857
1338,2006,W10,10.0,10,7.8,2.1949834962848014,W07,8.0,8,6.8,5.753904413687471,1143,1301,0,1338,0.6071428571428571
1339,2006,W12,12.0,12,12.0,12.000000000000002,W04,6.0,11,6.6,8.369616638396018,1261,1401,1,1339,0.6842105263157895
1340,2006,W12,12.0,12,12.0,12.000000000000002,W05,4.0,5,4.4,5.184571689734397,1393,1401,0,1340,0.6428571428571429
1341,2006,W14,16.0,16,15.0,15.984732882553468,W03,10.0,10,6.6,6.939895880203545,1234,1322,0,1341,0.85
1342,2006,W16,13.0,16,14.8,15.12257453422904,W01,1.0,3,1.4,0.8769522068437359,1181,1380,1,1342,0.9928571428571428
1343,2006,X01,7.0,7,5.2,7.126360605646844,X09,14.0,16,13.5,15.002838210354966,1137,1272,0,1343,0.08333333333333337
1344,2006,X01,7.0,7,5.2,7.126360605646844,X13,8.0,13,9.25,9.18259224061758,1133,1272,0,1344,0.0
1345,2006,X02,11.0,11,6.2,8.065309967995937,W04,6.0,11,6.6,8.369616638396018,1261,1417,0,1345,0.5714285714285714
1346,2006,X02,11.0,11,6.2,8.065309967995937,X01,7.0,7,5.2,7.126360605646844,1272,1417,0,1346,0.5384615384615384
1347,2006,X02,11.0,11,6.2,8.065309967995937,X03,3.0,9,4.6,1.5054425327388157,1211,1417,0,1347,0.3928571428571429
1348,2006,X02,11.0,11,6.2,8.065309967995937,X10,5.0,10,7.0,8.063416932287035,1104,1417,0,1348,0.36
1349,2006,X02,11.0,11,6.2,8.065309967995937,X15,,15,15.0,15.0,1125,1417,0,1349,0.05714285714285716
1350,2006,X02,11.0,11,6.2,8.065309967995937,Y03,4.0,5,3.8,5.24704210416698,1196,1417,1,1350,0.3928571428571429
1351,2006,X04,3.0,4,2.8,4.185991466516073,X13,8.0,13,9.25,9.18259224061758,1133,1242,1,1351,0.2071428571428572
1352,2006,X05,9.0,9,4.4,2.6914339992548886,X12,10.0,13,11.5,13.307947003149533,1245,1338,0,1352,0.3571428571428571
1353,2006,X05,9.0,9,4.4,2.6914339992548886,X13,8.0,13,9.25,9.18259224061758,1133,1338,1,1353,0.17647058823529416
1354,2006,X06,7.0,7,5.6,4.937529585567418,X03,3.0,9,4.6,1.5054425327388157,1211,1231,1,1354,0.6111111111111112
1355,2006,X07,3.0,7,5.2,4.999526741072775,X10,5.0,10,7.0,8.063416932287035,1104,1266,1,1355,0.3928571428571429
1356,2006,X09,14.0,16,13.5,15.002838210354966,X08,7.0,11,7.2,11.680548933777258,1116,1137,0,1356,0.4857142857142857
1357,2006,X11,13.0,13,12.333333333333334,13.000891262137138,X06,7.0,7,5.6,4.937529585567418,1231,1361,1,1357,0.6285714285714286
1358,2006,X14,7.0,14,8.4,2.4988169077576567,X03,3.0,9,4.6,1.5054425327388157,1211,1462,1,1358,0.85
1359,2006,X16,,16,16.0,16.0,X01,7.0,7,5.2,7.126360605646844,1272,1331,1,1359,0.9928571428571428
1360,2006,Y01,5.0,8,4.2,8.436346383173632,Y03,4.0,5,3.8,5.24704210416698,1196,1437,1,1360,0.4
1361,2006,Y01,5.0,8,4.2,8.436346383173632,Y04,4.0,11,5.6,5.8177946049017315,1130,1437,0,1361,0.2698412698412699
1362,2006,Y01,5.0,8,4.2,8.436346383173632,Y08,3.0,9,4.8,9.86464736458443,1112,1437,0,1362,0.2
1363,2006,Y01,5.0,8,4.2,8.436346383173632,Y16b,15.0,16,15.0,16.245979174472296,1284,1437,0,1363,0.007142857142857118
1364,2006,Y02,4.0,5,3.6,5.186464725443299,Y07,10.0,10,7.0,10.495503985115636,1207,1326,1,1364,0.30487804878048785
1365,2006,Y02,4.0,5,3.6,5.186464725443299,Y15,13.0,16,14.5,13.938032171322766,1172,1326,0,1365,0.05714285714285716
1366,2006,Y05,9.0,14,9.5,9.817880794441583,Y12,16.0,16,14.6,14.878845242552638,1285,1305,1,1366,0.3571428571428571
1367,2006,Y07,10.0,10,7.0,10.495503985115636,Y03,4.0,5,3.8,5.24704210416698,1196,1207,1,1367,0.6
1368,2006,Y09,6.0,9,6.8,6.059157601942004,Y08,3.0,9,4.8,9.86464736458443,1112,1458,1,1368,0.4857142857142857
1369,2006,Y10,11.0,14,12.25,14.186376521090867,Y07,10.0,10,7.0,10.495503985115636,1207,1320,1,1369,0.6071428571428571
1370,2006,Y11,12.0,12,11.666666666666666,12.000445631068567,Y03,4.0,5,3.8,5.24704210416698,1196,1454,1,1370,0.6530612244897959
1371,2006,Y11,12.0,12,11.666666666666666,12.000445631068567,Y06,3.0,6,3.2,0.811642238847799,1328,1454,0,1371,0.6285714285714286
1372,2006,Y12,16.0,16,14.6,14.878845242552638,Y04,4.0,11,5.6,5.8177946049017315,1130,1285,1,1372,0.6842105263157895
1373,2006,Y13,8.0,13,11.5,12.184011345795062,Y04,4.0,11,5.6,5.8177946049017315,1130,1334,1,1373,0.7928571428571428
1374,2006,Y14,12.0,14,12.6,13.061997155505356,Y03,4.0,5,3.8,5.24704210416698,1196,1375,1,1374,0.85
1375,2006,Y16b,15.0,16,15.0,16.245979174472296,Y16a,15.0,16,15.333333333333334,14.999554368931431,1214,1284,0,1375,0.5
1376,2006,Z01,2.0,5,2.4,1.8159015691928295,Z16,,16,16.0,16.0,1107,1163,0,1376,0.007142857142857118
1377,2006,Z03,1.0,8,4.0,6.554188328130413,Z11,14.0,15,13.5,13.939924311559409,1206,1314,1,1377,0.3469387755102041
1378,2006,Z03,1.0,8,4.0,6.554188328130413,Z14,12.0,14,12.4,14.186937984370523,1293,1314,0,1378,0.15000000000000002
1379,2006,Z04,1.0,5,3.6,5.308566000745112,Z13,11.0,13,12.0,11.01526711744653,1102,1228,0,1379,0.2071428571428572
1380,2006,Z05,1.0,11,6.4,8.492191172625057,Z01,2.0,5,2.4,1.8159015691928295,1163,1449,1,1380,0.8297872340425532
1381,2006,Z05,1.0,11,6.4,8.492191172625057,Z04,1.0,5,3.6,5.308566000745112,1228,1449,0,1381,0.5540540540540541
1382,2006,Z05,1.0,11,6.4,8.492191172625057,Z12,14.0,15,13.0,15.248935139875883,1429,1449,0,1382,0.3571428571428571
1383,2006,Z06,5.0,10,7.0,7.122101275301813,Z11,14.0,15,13.5,13.939924311559409,1206,1277,1,1383,0.37142857142857133
1384,2006,Z07,12.0,12,10.25,10.94039734661857,Z02,8.0,8,5.2,3.7529578958330205,1397,1455,0,1384,0.6951219512195121
1385,2006,Z07,12.0,12,10.25,10.94039734661857,Z10,8.0,10,8.0,10.12683386457407,1371,1455,0,1385,0.3928571428571429
1386,2006,Z07,12.0,12,10.25,10.94039734661857,Z11,14.0,15,13.5,13.939924311559409,1206,1455,1,1386,1.0
1387,2006,Z08,2.0,8,3.2,0.9337435141496119,Z01,2.0,5,2.4,1.8159015691928295,1163,1246,1,1387,0.8
1388,2006,Z09,11.0,12,9.6,8.69332703496379,Z08,2.0,8,3.2,0.9337435141496119,1246,1412,1,1388,0.4857142857142857
1389,2006,Z11,14.0,15,13.5,13.939924311559409,Y03,4.0,5,3.8,5.24704210416698,1196,1206,1,1389,0.6530612244897959
1390,2006,Z11,14.0,15,13.5,13.939924311559409,Z01,2.0,5,2.4,1.8159015691928295,1163,1206,0,1390,0.5714285714285714
1391,2006,Z15,14.0,16,15.0,16.12446756993794,Z02,8.0,8,5.2,3.7529578958330205,1397,1457,1,1391,0.9428571428571428
1392,2007,W01,3.0,6,2.6,0.5688594650258498,W02,7.0,10,6.2,10.192143832570006,1207,1314,1,1392,0.4615384615384616
1393,2007,W01,3.0,6,2.6,0.5688594650258498,W09,6.0,9,6.8,4.812588756702251,1277,1314,0,1393,0.08333333333333337
1394,2007,W01,3.0,6,2.6,0.5688594650258498,W16,15.0,16,15.5,15.007633558723265,1184,1314,0,1394,0.007142857142857118
1395,2007,W02,7.0,10,6.2,10.192143832570006,W07,4.0,11,6.4,3.87221961757148,1130,1207,0,1395,0.30487804878048785
1396,2007,W02,7.0,10,6.2,10.192143832570006,W15,15.0,15,15.0,15.0,1125,1207,0,1396,0.05714285714285716
1397,2007,W03,8.0,8,5.5,7.961832206383671,W06,6.0,10,6.8,10.679129156995582,1435,1450,1,1397,0.3888888888888888
1398,2007,W03,8.0,8,5.5,7.961832206383671,W14,16.0,16,15.0,15.984732882553468,1331,1450,0,1398,0.15000000000000002
1399,2007,W04,2.0,8,3.6,8.681968710558934,W13,14.0,14,11.8,13.308092741817886,1308,1400,0,1399,0.2071428571428572
1400,2007,W05,4.0,11,5.6,5.8177946049017315,W01,3.0,6,2.6,0.5688594650258498,1314,1425,1,1400,0.8297872340425532
1401,2007,W05,4.0,11,5.6,5.8177946049017315,W04,2.0,8,3.6,8.681968710558934,1400,1425,0,1401,0.5540540540540541
1402,2007,W05,4.0,11,5.6,5.8177946049017315,W12,8.0,12,8.4,6.691433999254888,1116,1425,0,1402,0.3571428571428571
1403,2007,W06,6.0,10,6.8,10.679129156995582,W02,7.0,10,6.2,10.192143832570006,1207,1435,1,1403,0.7741935483870968
1404,2007,W06,6.0,10,6.8,10.679129156995582,W11,8.0,12,10.2,12.309512518599563,1203,1435,0,1404,0.37142857142857133
1405,2007,W09,6.0,9,6.8,4.812588756702251,W08,7.0,8,6.0,2.6265972901861767,1266,1277,0,1405,0.4857142857142857
1406,2007,W10,6.0,10,6.6,8.247515363094205,W07,4.0,11,6.4,3.87221961757148,1130,1403,1,1406,0.6071428571428571
1407,2007,X01,2.0,5,3.0,4.063416932287035,W02,7.0,10,6.2,10.192143832570006,1207,1326,0,1407,0.4615384615384616
1408,2007,X01,2.0,5,3.0,4.063416932287035,X02,1.0,7,4.4,7.372456191959372,1272,1326,0,1408,0.4615384615384616
1409,2007,X01,2.0,5,3.0,4.063416932287035,X16,14.0,16,15.0,15.057486630104819,1148,1326,0,1409,0.007142857142857118
1410,2007,X01,2.0,5,3.0,4.063416932287035,Y01,3.0,5,3.0,4.002366294636128,1196,1326,1,1410,0.5
1411,2007,X03,12.0,12,9.0,12.004010679617124,X02,1.0,7,4.4,7.372456191959372,1272,1401,1,1411,0.6071428571428571
1412,2007,X03,12.0,12,9.0,12.004010679617124,X06,4.0,10,6.2,10.741599571428166,1257,1401,0,1412,0.3888888888888888
1413,2007,X03,12.0,12,9.0,12.004010679617124,X14,15.0,15,12.8,13.000473258927226,1335,1401,0,1413,0.15000000000000002
1414,2007,X04,5.0,9,5.8,9.557027881693768,X05,2.0,8,4.6,8.6185517782719,1397,1438,1,1414,0.4459459459459459
1415,2007,X04,5.0,9,5.8,9.557027881693768,X13,16.0,16,14.5,15.977099323830203,1107,1438,0,1415,0.2071428571428572
1416,2007,X05,2.0,8,4.6,8.6185517782719,X01,2.0,5,3.0,4.063416932287035,1326,1397,1,1416,0.8297872340425532
1417,2007,X05,2.0,8,4.6,8.6185517782719,X12,13.0,13,12.0,10.883689846584655,1253,1397,0,1417,0.3571428571428571
1418,2007,X07,5.0,14,9.0,9.18315191295272,X02,1.0,7,4.4,7.372456191959372,1272,1305,1,1418,0.6951219512195121
1419,2007,X07,5.0,14,9.0,9.18315191295272,X10,10.0,12,9.6,5.380974962800875,1166,1305,0,1419,0.3928571428571429
1420,2007,X09,14.0,14,8.0,6.814481792411152,X01,2.0,5,3.0,4.063416932287035,1326,1462,1,1420,0.9166666666666666
1421,2007,X09,14.0,14,8.0,6.814481792411152,X08,12.0,12,10.4,12.003786071417803,1140,1462,0,1421,0.4857142857142857
1422,2007,X11,8.0,11,6.4,0.37671563245584405,X06,4.0,10,6.2,10.741599571428166,1257,1390,1,1422,0.6285714285714286
1423,2007,X15,15.0,15,15.0,15.0,X02,1.0,7,4.4,7.372456191959372,1272,1317,1,1423,0.9428571428571428
1424,2007,Y01,3.0,5,3.0,4.002366294636128,Y05,12.0,13,10.4,9.754850931541922,1139,1196,0,1424,0.17021276595744686
1425,2007,Y02,9.0,9,5.6,5.817794604901731,Y07,10.0,12,6.2,12.807382798351325,1424,1458,1,1425,0.30487804878048785
1426,2007,Y02,9.0,9,5.6,5.817794604901731,Y15,,15,15.0,15.0,1394,1458,0,1426,0.05714285714285716
1427,2007,Y03,8.0,8,5.2,1.3208708430044191,Y01,3.0,5,3.0,4.002366294636128,1196,1332,1,1427,0.6
1428,2007,Y03,8.0,8,5.2,1.3208708430044191,Y14,10.0,14,12.4,13.245622327385302,1275,1332,0,1428,0.15000000000000002
1429,2007,Y04,4.0,6,3.6,6.433033570683052,Y05,12.0,13,10.4,9.754850931541922,1139,1268,1,1429,0.4459459459459459
1430,2007,Y04,4.0,6,3.6,6.433033570683052,Y13,15.0,16,14.2,12.814008533483927,1172,1268,0,1430,0.2071428571428572
1431,2007,Y07,10.0,12,6.2,12.807382798351325,Y03,8.0,8,5.2,1.3208708430044191,1332,1424,1,1431,0.6
1432,2007,Y07,10.0,12,6.2,12.807382798351325,Y10,5.0,10,5.8,2.566019911462496,1210,1424,0,1432,0.3928571428571429
1433,2007,Y09,9.0,10,7.2,5.5698059828803,Y01,3.0,5,3.0,4.002366294636128,1196,1345,1,1433,0.9166666666666666
1434,2007,Y09,9.0,10,7.2,5.5698059828803,Y08,8.0,9,5.8,2.32181736085887,1112,1345,0,1434,0.4857142857142857
1435,2007,Y11,15.0,16,14.4,13.81590156919283,Y03,8.0,8,5.2,1.3208708430044191,1332,1457,1,1435,0.6530612244897959
1436,2007,Y11,15.0,16,14.4,13.81590156919283,Y06,5.0,10,7.0,8.30761948289066,1323,1457,0,1436,0.6285714285714286
1437,2007,Y12,12.0,15,13.4,14.12352105208349,Y05,12.0,13,10.4,9.754850931541922,1139,1330,1,1437,0.6428571428571429
1438,2007,Y16,16.0,16,16.0,16.0,Y01,3.0,5,3.0,4.002366294636128,1196,1238,1,1438,0.9928571428571428
1439,2007,Z02,2.0,11,5.4,11.745858901773195,Y01,3.0,5,3.0,4.002366294636128,1196,1417,1,1439,0.5384615384615384
1440,2007,Z02,2.0,11,5.4,11.745858901773195,Z01,4.0,4,2.8,2.8783719836254122,1242,1417,0,1440,0.5384615384615384
1441,2007,Z02,2.0,11,5.4,11.745858901773195,Z03,5.0,9,4.4,9.621391331835255,1338,1417,0,1441,0.3928571428571429
1442,2007,Z02,2.0,11,5.4,11.745858901773195,Z07,6.0,7,5.8,7.1859914665160725,1231,1417,0,1442,0.30487804878048785
1443,2007,Z04,11.0,11,8.4,6.6303833616039825,Z01,4.0,4,2.8,2.8783719836254122,1242,1356,1,1443,0.7301587301587301
1444,2007,Z04,11.0,11,8.4,6.6303833616039825,Z13,14.0,16,14.2,16.187411243297753,1221,1356,0,1444,0.2071428571428572
1445,2007,Z05,9.0,9,7.5,6.754966895646024,Z04,11.0,11,8.4,6.6303833616039825,1356,1439,1,1445,0.5540540540540541
1446,2007,Z05,9.0,9,7.5,6.754966895646024,Z12,4.0,12,5.2,0.5627070989719171,1228,1439,0,1446,0.3571428571428571
1447,2007,Z07,6.0,7,5.8,7.1859914665160725,Z10,3.0,10,5.4,3.0553715305241993,1211,1231,0,1447,0.3928571428571429
1448,2007,Z08,8.0,8,4.0,1.6900142224732118,Z01,4.0,4,2.8,2.8783719836254122,1242,1246,1,1448,0.8
1449,2007,Z09,1.0,9,5.4,5.060104119796455,Z08,8.0,8,4.0,1.6900142224732118,1246,1437,1,1449,0.4857142857142857
1450,2007,Z11,13.0,13,9.5,12.553926177621829,Z03,5.0,9,4.4,9.621391331835255,1338,1433,1,1450,0.6530612244897959
1451,2007,Z11,13.0,13,9.5,12.553926177621829,Z06,1.0,6,2.4,0.9966871875094208,1181,1433,0,1451,0.6285714285714286
1452,2007,Z14,16.0,16,15.0,15.984732882553468,Z03,5.0,9,4.4,9.621391331835255,1338,1460,1,1452,0.85
1453,2007,Z15,12.0,15,13.75,14.122516552176988,Z02,2.0,11,5.4,11.745858901773195,1417,1451,1,1453,0.9428571428571428
1454,2007,Z16b,14.0,16,15.0,14.015267117446532,Z01,4.0,4,2.8,2.8783719836254122,1242,1310,1,1454,0.9928571428571428
1455,2007,Z16b,14.0,16,15.0,14.015267117446532,Z16a,16.0,16,16.0,16.0,1197,1310,0,1455,0.5
1456,2008,W01,1.0,6,2.4,3.245622327385303,W03,6.0,10,5.4,3.5082820863021693,1257,1314,0,1456,0.4
1457,2008,W01,1.0,6,2.4,3.245622327385303,W09,12.0,12,9.4,7.813535274556703,1116,1314,0,1457,0.08333333333333337
1458,2008,W01,1.0,6,2.4,3.245622327385303,W16b,16.0,16,16.0,16.0,1291,1314,0,1458,0.007142857142857118
1459,2008,W01,1.0,6,2.4,3.245622327385303,X01,1.0,4,2.6,4.247515363094205,1242,1314,1,1459,0.5
1460,2008,W02,5.0,8,4.2,1.44533841294236,W03,6.0,10,5.4,3.5082820863021693,1257,1397,1,1460,0.3928571428571429
1461,2008,W02,5.0,8,4.2,1.44533841294236,W07,5.0,12,9.2,12.556081363839317,1139,1397,0,1461,0.30487804878048785
1462,2008,W02,5.0,8,4.2,1.44533841294236,W15,,15,15.0,15.0,1110,1397,0,1462,0.05714285714285716
1463,2008,W03,6.0,10,5.4,3.5082820863021693,W14,14.0,14,14.0,14.000000000000002,1129,1257,0,1463,0.15000000000000002
1464,2008,W04,3.0,8,5.0,8.29144383014122,W01,1.0,6,2.4,3.245622327385303,1314,1450,1,1464,0.7301587301587301
1465,2008,W04,3.0,8,5.0,8.29144383014122,W05,6.0,8,6.0,4.753431154760246,1323,1450,0,1465,0.4459459459459459
1466,2008,W05,6.0,8,6.0,4.753431154760246,W12,11.0,15,13.2,14.185044948661622,1206,1323,0,1466,0.3571428571428571
1467,2008,W06,6.0,6,3.6,2.937529585567417,W03,6.0,10,5.4,3.5082820863021693,1257,1328,1,1467,0.6111111111111112
1468,2008,W08,7.0,8,6.6,5.87647894791651,W09,12.0,12,9.4,7.813535274556703,1116,1231,1,1468,0.5142857142857142
1469,2008,W10,14.0,14,12.4,11.81590156919283,W07,5.0,12,9.2,12.556081363839317,1139,1375,1,1469,0.6071428571428571
1470,2008,W11,1.0,11,6.4,7.245622327385302,W06,6.0,6,3.6,2.937529585567417,1328,1386,1,1470,0.6285714285714286
1471,2008,W13,11.0,16,13.8,15.308092741817886,W04,3.0,8,5.0,8.29144383014122,1450,1457,1,1471,0.7928571428571428
1472,2008,W16b,16.0,16,16.0,16.0,W16a,15.0,16,15.25,14.99952696494084,1164,1291,0,1472,0.5
1473,2008,X01,1.0,4,2.6,4.247515363094205,X10,13.0,15,13.0,15.248935139875885,1172,1242,0,1473,0.16666666666666666
1474,2008,X02,2.0,10,6.2,7.123994311010716,X10,13.0,15,13.0,15.248935139875885,1172,1207,1,1474,0.36
1475,2008,X03,2.0,9,5.2,9.61949829612635,X10,13.0,15,13.0,15.248935139875885,1172,1458,1,1475,0.3076923076923077
1476,2008,X03,2.0,9,5.2,9.61949829612635,X11,10.0,11,8.8,5.443918636160683,1243,1458,0,1476,0.3469387755102041
1477,2008,X03,2.0,9,5.2,9.61949829612635,X14,,14,14.0,14.0,1168,1458,0,1477,0.15000000000000002
1478,2008,X04,6.0,10,5.8,5.7562707083235995,X13,16.0,16,14.0,12.754020825527702,1373,1435,1,1478,0.2071428571428572
1479,2008,X06,5.0,11,6.4,3.811168979920574,X11,10.0,11,8.8,5.443918636160683,1243,1425,1,1479,0.37142857142857133
1480,2008,X07,10.0,10,5.0,2.5679129471713984,X10,13.0,15,13.0,15.248935139875885,1172,1211,1,1480,0.3928571428571429
1481,2008,X08,7.0,12,7.6,10.066729744777613,X01,1.0,4,2.6,4.247515363094205,1242,1424,1,1481,0.8
1482,2008,X08,7.0,12,7.6,10.066729744777613,X09,12.0,13,11.0,9.69238051710934,1245,1424,0,1482,0.5142857142857142
1483,2008,X12,9.0,12,7.0,0.25319458037235437,X01,1.0,4,2.6,4.247515363094205,1242,1437,1,1483,1.0
1484,2008,X12,9.0,12,7.0,0.25319458037235437,X05,6.0,9,5.8,3.5683862060986247,1155,1437,0,1484,0.6428571428571429
1485,2008,X12,9.0,12,7.0,0.25319458037235437,X13,16.0,16,14.0,12.754020825527702,1373,1437,0,1485,0.25
1486,2008,X15,,15,15.0,15.0,X02,2.0,10,6.2,7.123994311010716,1207,1420,1,1486,0.9428571428571428
1487,2008,X16,,16,16.0,16.0,X01,1.0,4,2.6,4.247515363094205,1242,1340,1,1487,0.9928571428571428
1488,2008,Y01,2.0,7,3.6,0.5664931703897219,X01,1.0,4,2.6,4.247515363094205,1242,1272,1,1488,0.5
1489,2008,Y02,4.0,8,3.8,1.5073355684477177,Y01,2.0,7,3.6,0.5664931703897219,1272,1400,1,1489,0.5384615384615384
1490,2008,Y02,4.0,8,3.8,1.5073355684477177,Y03,11.0,11,5.4,8.250354916657558,1390,1400,0,1490,0.3928571428571429
1491,2008,Y02,4.0,8,3.8,1.5073355684477177,Y07,5.0,11,6.2,6.304779929327307,1274,1400,0,1491,0.30487804878048785
1492,2008,Y02,4.0,8,3.8,1.5073355684477177,Y15,13.0,15,14.0,14.061021758558915,1122,1400,0,1492,0.05714285714285716
1493,2008,Y03,11.0,11,5.4,8.250354916657558,Y06,8.0,8,5.8,7.1859914665160725,1266,1390,0,1493,0.3888888888888888
1494,2008,Y03,11.0,11,5.4,8.250354916657558,Y14,16.0,16,15.0,15.984732882553468,1165,1390,0,1494,0.15000000000000002
1495,2008,Y04,3.0,9,4.8,4.878371983625413,Y05,9.0,9,6.4,5.876952206843735,1277,1338,1,1495,0.4459459459459459
1496,2008,Y04,3.0,9,4.8,4.878371983625413,Y13,14.0,16,14.333333333333334,16.117201415552486,1331,1338,0,1496,0.2071428571428572
1497,2008,Y05,9.0,9,6.4,5.876952206843735,Y01,2.0,7,3.6,0.5664931703897219,1272,1277,1,1497,0.8297872340425532
1498,2008,Y06,8.0,8,5.8,7.1859914665160725,Y11,8.0,11,6.0,8.371036415177695,1246,1266,0,1498,0.37142857142857133
1499,2008,Y08,9.0,9,5.4,1.3814482217281001,Y01,2.0,7,3.6,0.5664931703897219,1272,1280,1,1499,0.8
1500,2008,Y09,3.0,9,5.8,8.676762862359453,Y08,9.0,9,5.4,1.3814482217281001,1280,1332,1,1500,0.4857142857142857
1501,2008,Y10,10.0,14,10.5,14.61684007641739,Y07,5.0,11,6.2,6.304779929327307,1274,1388,1,1501,0.6071428571428571
1502,2008,Y12,11.0,12,7.6,1.1930904605758992,Y05,9.0,9,6.4,5.876952206843735,1277,1396,1,1502,0.6428571428571429
1503,2008,Y16,,16,16.0,16.0,Y01,2.0,7,3.6,0.5664931703897219,1272,1426,1,1503,0.9928571428571428
1504,2008,Z01,2.0,11,4.8,1.4439186361606833,Y01,2.0,7,3.6,0.5664931703897219,1272,1417,1,1504,0.5
1505,2008,Z01,2.0,11,4.8,1.4439186361606833,Z09,3.0,12,9.0,12.554872247740152,1401,1417,0,1505,0.08333333333333337
1506,2008,Z01,2.0,11,4.8,1.4439186361606833,Z16,15.0,16,15.75,16.061494793618074,1290,1417,0,1506,0.007142857142857118
1507,2008,Z02,6.0,6,2.2,0.6919072581821141,Z15,15.0,15,15.0,15.0,1125,1181,0,1507,0.05714285714285716
1508,2008,Z03,9.0,14,7.2,14.748698455336548,Z01,2.0,11,4.8,1.4439186361606833,1417,1462,1,1508,0.6
1509,2008,Z03,9.0,14,7.2,14.748698455336548,Z06,9.0,10,8.0,9.185518207588848,1345,1462,0,1509,0.3888888888888888
1510,2008,Z03,9.0,14,7.2,14.748698455336548,Z07,6.0,12,8.4,6.874585912207608,1452,1462,0,1510,0.4
1511,2008,Z03,9.0,14,7.2,14.748698455336548,Z14,3.0,14,7.2,8.612399412217966,1208,1462,0,1511,0.15000000000000002
1512,2008,Z06,9.0,10,8.0,9.185518207588848,Z11,8.0,11,9.5,8.022900676169797,1124,1345,0,1512,0.37142857142857133
1513,2008,Z07,6.0,12,8.4,6.874585912207608,Z02,6.0,6,2.2,0.6919072581821141,1181,1452,0,1513,0.6951219512195121
1514,2008,Z07,6.0,12,8.4,6.874585912207608,Z10,8.0,10,7.6,8.306199706108984,1112,1452,0,1514,0.3928571428571429
1515,2008,Z09,3.0,12,9.0,12.554872247740152,Z08,8.0,12,10.4,12.247988622021431,1140,1401,0,1515,0.4857142857142857
1516,2008,Z12,13.0,14,11.2,8.44533841294236,Z01,2.0,11,4.8,1.4439186361606833,1417,1443,1,1516,1.0
1517,2008,Z12,13.0,14,11.2,8.44533841294236,Z05,,5,5.0,5.0,1179,1443,0,1517,0.6428571428571429
1518,2008,Z12,13.0,14,11.2,8.44533841294236,Z13,13.0,13,11.666666666666666,8.766488431032169,1360,1443,0,1518,0.25
1519,2008,Z13,13.0,13,11.666666666666666,8.766488431032169,Z04,1.0,5,2.8,2.059157601942004,1163,1360,0,1519,0.7928571428571428
1520,2009,W01,4.0,9,4.4,2.8135352745567013,W08,2.0,8,5.0,1.7486985654879903,1329,1338,0,1520,0.2
1521,2009,W01,4.0,9,4.4,2.8135352745567013,W16,13.0,16,13.6,15.186464725443301,1190,1338,0,1521,0.007142857142857118
1522,2009,W02,2.0,6,2.4,6.557974399548218,W15,,15,15.0,15.0,1127,1181,0,1522,0.05714285714285716
1523,2009,W03,12.0,12,6.0,9.312352072162916,W01,4.0,9,4.4,2.8135352745567013,1338,1437,0,1523,0.6
1524,2009,W03,12.0,12,6.0,9.312352072162916,W02,2.0,6,2.4,6.557974399548218,1181,1437,0,1524,0.6071428571428571
1525,2009,W03,12.0,12,6.0,9.312352072162916,W06,1.0,11,4.4,2.0553715305241993,1417,1437,0,1525,0.3888888888888888
1526,2009,W03,12.0,12,6.0,9.312352072162916,W14,15.0,15,14.5,14.992366441276733,1110,1437,0,1526,0.15000000000000002
1527,2009,W03,12.0,12,6.0,9.312352072162916,X01,1.0,3,1.4,0.8769522068437359,1314,1437,1,1527,0.6
